"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"NORTH BERGEN SCHOOL DISTRICT","New Jersey","3411460","HUDSON COUNTY","34017","34","7","7317 KENNEDY BLVD","NORTH BERGEN","NJ ","07047","4097","7317 KENNEDY BLVD","NORTH BERGEN","NJ ","07047","4097","2018681234","1-Local school district","40.800800","-74.014800","173610","Prekindergarten","12th Grade","New Jersey","8051"
"NORTH BRUNSWICK TOWNSHIP PUBLIC SCHOOLS","New Jersey","3411490","MIDDLESEX COUNTY","34023","34","6","300 OLD GEORGES RD","NORTH BRUNSWICK","NJ ","08902","0407","PO BOX 6016","NORTH BRUNSWICK","NJ ","08902","0407","7322893000","1-Local school district","40.440100","-74.474500","233620","Prekindergarten","12th Grade","New Jersey","6166"
"NORTH CALDWELL BOARD OF EDUCATION","New Jersey","3411520","ESSEX COUNTY","34013","34","2","132A GOULD AVE","NORTH CALDWELL","NJ ","07006","","132A GOULD AVENUE","NORTH CALDWELL","NJ ","07006","","9737124400","1-Local school district","40.860600","-74.261200","133630","Prekindergarten","6th Grade","New Jersey","670"
"NORTH HALEDON SCHOOL DISTRICT","New Jersey","3411550","PASSAIC COUNTY","34031","34","2","201 SQUAW BROOK RD","NORTH HALEDON","NJ ","07508","2603","201 SQUAW BROOK RD.","NORTH HALEDON","NJ ","07508","2603","9734271220","1-Local school district","40.960800","-74.183300","313640","Kindergarten","8th Grade","New Jersey","711"
"NORTH HANOVER TOWNSHIP SCHOOL DISTRICT","New Jersey","3411580","BURLINGTON COUNTY","34005","34","4","331 MONMOUTH RD","WRIGHTSTOWN","NJ ","08562","2127","331 MONMOUTH ROAD","WRIGHTSTOWN","NJ ","08562","2127","6097382600","1-Local school district","40.071600","-74.584000","053650","Prekindergarten","6th Grade","New Jersey","1282"
"NORTH HUNTERDON-VOORHEES REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3411610","HUNTERDON COUNTY","34019","34","2","1445 STATE ROUTE 31","ANNANDALE","NJ ","08801","3117","1445 STATE ROUTE 31","ANNANDALE","NJ ","08801","3117","9087352846","1-Local school district","40.628100","-74.883600","193660","9th Grade","12th Grade","New Jersey","2850"
"NORTH PLAINFIELD BORO","New Jersey","3411640","SOMERSET COUNTY","34035","34","5","33 MOUNTAIN AVE","NORTH PLAINFIELD","NJ ","07060","4075","33 MOUNTAIN AVENUE","NORTH PLAINFIELD","NJ ","07060","4075","9087696000","1-Local school district","40.626200","-74.432300","353670","Prekindergarten","12th Grade","New Jersey","3280"
"NORTH STAR ACADEMY CHARTER SCHOOL OF NEWARK","New Jersey","3400024","ESSEX COUNTY","34013","34","1","10 WASHINGTON PLACE","NEWARK","NJ ","07102","","10 WASHINGTON PLACE","NEWARK","NJ ","07102","","9736420101","7-Charter school agency","40.742200","-74.170000","807320","Kindergarten","12th Grade","New Jersey","2685"
"NORTH WARREN REGIONAL SCHOOL DISTRICT","New Jersey","3409550","WARREN COUNTY","34041","34","1","10 NOE RD","BLAIRSTOWN","NJ ","07825","0410","PO BOX 410","BLAIRSTOWN","NJ ","07825","0410","9083629342","1-Local school district","40.981300","-74.986000","413675","7th Grade","12th Grade","New Jersey","963"
"NORTH WILDWOOD SCHOOL DISTRICT","New Jersey","3411670","CAPE MAY COUNTY","34009","34","1","1201 ATLANTIC AVE","NORTH WILDWOOD","NJ ","08260","5669","1201 ATLANTIC AVENUE","NORTH WILDWOOD","NJ ","08260","5669","6095226885","1-Local school district","38.998800","-74.797500","093680","Prekindergarten","12th Grade","New Jersey","322"
"NORTHERN BURLINGTON COUNTY REGIONAL SCHOOL DISTRICT","New Jersey","3411700","BURLINGTON COUNTY","34005","34","2","160 MANSFIELD RD EAST","COLUMBUS","NJ ","08022","9738","160 MANSFIELD ROAD EAST","COLUMBUS","NJ ","08022","9738","6092983900","1-Local school district","40.088200","-74.685500","053690","7th Grade","12th Grade","New Jersey","2085"
"NORTHERN HIGHLANDS REGIONAL HIGH SCHOOL","New Jersey","3411730","BERGEN COUNTY","34003","34","1","298 HILLSIDE AVE","ALLENDALE","NJ ","07401","1447","298 HILLSIDE AVENUE","ALLENDALE","NJ ","07401","1447","2013278700","1-Local school district","41.034700","-74.145600","033700","9th Grade","12th Grade","New Jersey","1349"
"NORTHERN VALLEY REGIONAL HIGH SCHOOL","New Jersey","3411760","BERGEN COUNTY","34003","34","2","162 KNICKERBOCKER RD","DEMAREST","NJ ","07627","1033","162 KNICKERBOCKER ROAD","DEMAREST","NJ ","07627","1033","2017682200","1-Local school district","40.963900","-73.974400","033710","9th Grade","12th Grade","New Jersey","2546"
"NORTHFIELD CITY SCHOOL DISTRICT","New Jersey","3411790","ATLANTIC COUNTY","34001","34","2","2000 NEW RD","NORTHFIELD","NJ ","08225","1504","2000 NEW ROAD","NORTHFIELD","NJ ","08225","1504","6094074000","1-Local school district","39.367600","-74.560600","013720","Prekindergarten","8th Grade","New Jersey","980"
"NORTHVALE PUBLIC SCHOOL","New Jersey","3411820","BERGEN COUNTY","34003","34","1","441 TAPPAN RD","NORTHVALE","NJ ","07647","1419","441 TAPPAN ROAD","NORTHVALE","NJ ","07647","1419","2017688484","1-Local school district","41.012600","-73.952200","033730","Kindergarten","8th Grade","New Jersey","474"
"NORWOOD PUBLIC SCHOOL","New Jersey","3411850","BERGEN COUNTY","34003","34","1","177 SUMMIT ST","NORWOOD","NJ ","07648","1812","177 SUMMIT STREET","NORWOOD","NJ ","07648","1812","2017686363","1-Local school district","40.995500","-73.961300","033740","Kindergarten","8th Grade","New Jersey","589"
"NUTLEY PUBLIC SCHOOL DISTRICT","New Jersey","3411880","ESSEX COUNTY","34013","34","7","315 FRANKLIN AVE","NUTLEY","NJ ","07110","2252","315 FRANKLIN AVENUE","NUTLEY","NJ ","07110","2252","9736613500","1-Local school district","40.818300","-74.160200","133750","Prekindergarten","12th Grade","New Jersey","4015"
"OAKLAND BOARD OF EDUCATION","New Jersey","3411910","BERGEN COUNTY","34003","34","4","315 RAMAPO VALLEY RD","OAKLAND","NJ ","07436","1813","315 RAMAPO VALLEY ROAD","OAKLAND","NJ ","07436","1813","2013376156","1-Local school district","41.022300","-74.244600","033760","Prekindergarten","8th Grade","New Jersey","1598"
"OAKLYN PUBLIC SCHOOL","New Jersey","3411940","CAMDEN COUNTY","34007","34","1","136 KENDALL BLVD","OAKLYN","NJ ","08107","1199","136 KENDALL BLVD.","OAKLYN","NJ ","08107","1199","8568580335","1-Local school district","39.900800","-75.084500","073770","Prekindergarten","12th Grade","New Jersey","411"
"OCEAN CITY SCHOOL DISTRICT","New Jersey","3411970","CAPE MAY COUNTY","34009","34","3","501 ATLANTIC AVE","OCEAN CITY","NJ ","08226","3891","501 ATLANTIC AVENUE","OCEAN CITY","NJ ","08226","3891","6093994161","1-Local school district","39.279800","-74.567700","093780","Kindergarten","12th Grade","New Jersey","2099"
"OCEAN COUNTY VOCATIONAL TECHNICAL SCHOOL","New Jersey","3411980","OCEAN COUNTY","34029","34","8","137 BEY LEA RD","TOMS RIVER","NJ ","08753","1304","137 BEY LEA ROAD","TOMS RIVER","NJ ","08753","1304","7322406414","1-Local school district","39.985400","-74.194200","293790","9th Grade","12th Grade","New Jersey","512"
"OCEAN GATE SCHOOL DISTRICT","New Jersey","3412030","OCEAN COUNTY","34029","34","1","126 WEST ARVERNE AVE","OCEAN GATE","NJ ","08740","0207","126 WEST ARVERNE AVENUE","OCEAN GATE","NJ ","08740","0207","7322693023","1-Local school district","39.923800","-74.143500","293800","Prekindergarten","6th Grade","New Jersey","136"
"OCEAN TOWNSHIP SCHOOL DISTRICT","New Jersey","3412090","OCEAN COUNTY","34029","34","2","64 RAILROAD AVE","WARETOWN","NJ ","08758","2717","64 RAILROAD AVENUE","WARETOWN","NJ ","08758","2717","6096935897","1-Local school district","39.789100","-74.201800","293820","Prekindergarten","6th Grade","New Jersey","512"
"OCEANPORT SCHOOL DISTRICT","New Jersey","3412120","MONMOUTH COUNTY","34025","34","2","2 MAPLE PLACE","OCEANPORT","NJ ","07757","1625","2 MAPLE PLACE","OCEANPORT","NJ ","07757","1625","7322290267","1-Local school district","40.317300","-74.007600","253830","Prekindergarten","8th Grade","New Jersey","616"
"OCEANSIDE CHARTER SCHOOL","New Jersey","3400011","ATLANTIC COUNTY","34001","34","0","1750 BACHARACH BLVD","ATLANTIC CITY","NJ ","08401","","1750 BACHARACH BOULEVARD","ATLANTIC CITY","NJ ","08401","","6093483485","7-Charter school agency","39.363600","-74.435100","807420","Prekindergarten","8th Grade","New Jersey","†"
"OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES","New Jersey","3400085","MERCER COUNTY","34021","34","0","10 QUAKERBRIDGE PLAZA","MERCERVILLE","NJ ","08619","","10 QUAKERBRIDGE PLAZA","MERCERVILLE","NJ ","08619","","6095883681","5-State-operated institution","40.253700","-74.688600","218501","Kindergarten","12th Grade","New Jersey","†"
"OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION","New Jersey","3400089","MERCER COUNTY","34021","34","0","1001 SPRUCE ST","TRENTON","NJ ","08625","0107","1001 SPRUCE STREET SUITE 202","TRENTON","NJ ","08625","0107","6099434932","5-State-operated institution","40.244500","-74.752900","218503","4th Grade","12th Grade","New Jersey","†"
"OFFICE OF EDUCATIONAL SERVICES DEPARTMENT OF CORRECTIONS","New Jersey","3400088","MERCER COUNTY","34021","34","0","WHITTLESEY RD","TRENTON","NJ ","08625","","WHITTLESEY ROAD","TRENTON","NJ ","08625","","6092928054","5-State-operated institution","40.242400","-74.789600","218502","8th Grade","12th Grade","New Jersey","†"
"OGDENSBURG BOROUGH SCHOOL DISTRICT","New Jersey","3412150","SUSSEX COUNTY","34037","34","1","100 MAIN ST","OGDENSBURG","NJ ","07439","1104","100 MAIN STREET","OGDENSBURG","NJ ","07439","1104","9738277126","1-Local school district","41.078500","-74.594300","373840","Prekindergarten","8th Grade","New Jersey","289"
"OLD BRIDGE TOWNSHIP SCHOOL DISTRICT","New Jersey","3409270","MIDDLESEX COUNTY","34023","34","15","4207 ROUTE 516","MATAWAN","NJ ","07747","9641","4207 ROUTE 516","MATAWAN","NJ ","07747","9641","7325661000","1-Local school district","40.407800","-74.271000","233845","Kindergarten","12th Grade","New Jersey","8898"
"OLD TAPPAN PUBLIC SCHOOL DISTRICT","New Jersey","3412180","BERGEN COUNTY","34003","34","2","277 OLD TAPPAN RD","OLD TAPPAN","NJ ","07675","7299","277 OLD TAPPAN RD.","OLD TAPPAN","NJ ","07675","7299","2016641421","1-Local school district","41.011700","-73.989600","033850","Kindergarten","8th Grade","New Jersey","753"
"OLDMANS TOWNSHIP","New Jersey","3412210","SALEM COUNTY","34033","34","1","10 FREED RD","PEDRICKTOWN","NJ ","08067","9610","10 FREED ROAD","PEDRICKTOWN","NJ ","08067","9610","8562994240","1-Local school district","39.753300","-75.406000","333860","Kindergarten","12th Grade","New Jersey","254"
"ORADELL SCHOOL DISTRICT","New Jersey","3412240","BERGEN COUNTY","34003","34","1","350 PROSPECT AVE","ORADELL","NJ ","07649","2035","350 PROSPECT AVENUE","ORADELL","NJ ","07649","2035","2012611180","1-Local school district","40.953300","-74.035800","033870","Prekindergarten","6th Grade","New Jersey","769"
"ORANGE BOARD OF EDUCATION","New Jersey","3412270","ESSEX COUNTY","34013","34","11","451 LINCOLN AVE","ORANGE","NJ ","07050","2704","451 LINCOLN AVENUE","ORANGE","NJ ","07050","2704","9736774000","1-Local school district","40.763000","-74.243000","133880","Prekindergarten","12th Grade","New Jersey","4827"
"OXFORD TOWNSHIP SCHOOL DISTRICT","New Jersey","3412300","WARREN COUNTY","34041","34","1","17 KENT ST","OXFORD","NJ ","07863","0510","17 KENT STREET","OXFORD","NJ ","07863","0510","9084534101","1-Local school district","40.802100","-74.995000","413890","Prekindergarten","8th Grade","New Jersey","311"
"PALISADES PARK BOARD OF EDUCATION","New Jersey","3412360","BERGEN COUNTY","34003","34","3","410 SECOND ST","PALISADES PARK","NJ ","07650","1502","410 SECOND ST","PALISADES PARK","NJ ","07650","1502","2019473550","1-Local school district","40.849000","-73.994100","033910","Kindergarten","12th Grade","New Jersey","1617"
"PALMYRA PUBLIC SCHOOLS","New Jersey","3412390","BURLINGTON COUNTY","34005","34","2","301 DELAWARE AVE","PALMYRA","NJ ","08065","2514","301 DELAWARE AVENUE","PALMYRA","NJ ","08065","2514","8567869300","1-Local school district","40.003700","-75.027700","053920","Prekindergarten","12th Grade","New Jersey","963"
"PARAMUS PUBLIC SCHOOLS","New Jersey","3412420","BERGEN COUNTY","34003","34","8","145 SPRING VALLEY RD","PARAMUS","NJ ","07652","5333","145 SPRING VALLEY ROAD","PARAMUS","NJ ","07652","5333","2012617800","1-Local school district","40.927300","-74.058000","033930","Prekindergarten","12th Grade","New Jersey","3928"
"PARK RIDGE PUBLIC SCHOOLS","New Jersey","3412450","BERGEN COUNTY","34003","34","3","85 PASCACK RD","PARK RIDGE","NJ ","07656","1240","85 PASCACK ROAD","PARK RIDGE","NJ ","07656","1240","2015736000","1-Local school district","41.033100","-74.042900","033940","Prekindergarten","12th Grade","New Jersey","1287"
"PARSIPPANY-TROY HILLS TOWNSHIP SCHOOLS","New Jersey","3412480","MORRIS COUNTY","34027","34","14","292 PARSIPPANY RD","PARSIPPANY","NJ ","07054","0052","292 PARSIPPANY ROAD","PARSIPPANY","NJ ","07054","0052","9732637200","1-Local school district","40.856300","-74.427000","273950","Prekindergarten","12th Grade","New Jersey","7038"
"PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3412510","BERGEN COUNTY","34003","34","2","46 AKERS AVE","MONTVALE","NJ ","07645","2028","46 AKERS AVENUE","MONTVALE","NJ ","07645","2028","2013587004","1-Local school district","41.050300","-74.044800","033960","9th Grade","12th Grade","New Jersey","2061"
"PASSAIC ARTS AND SCIENCE CHARTER SCHOOL","New Jersey","3400745","PASSAIC COUNTY","34031","34","1","7 ST FRANCIS WAY","PASSAIC","NJ ","07055","","7 ST. FRANCIS WAY","PASSAIC","NJ ","07055","","9739255544","7-Charter school agency","40.858500","-74.122700","806080","Kindergarten","7th Grade","New Jersey","479"
"PASSAIC CITY PUBLIC SCHOOLS","New Jersey","3412540","PASSAIC COUNTY","34031","34","16","101 PASSAIC AVE","PASSAIC","NJ ","07055","4828","P.O. BOX 388","PASSAIC","NJ ","07055","4828","9734705500","1-Local school district","40.857000","-74.128500","313970","Prekindergarten","12th Grade","New Jersey","13926"
"PASSAIC CO MANCHESTER REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3412600","PASSAIC COUNTY","34031","34","1","70 CHURCH ST","HALEDON","NJ ","07508","1753","70 CHURCH STREET","HALEDON","NJ ","07508","1753","9733892841","1-Local school district","40.941000","-74.179800","313980","9th Grade","12th Grade","New Jersey","911"
"PASSAIC COUNTY EDUCATIONAL SERVICES COMMISSION","New Jersey","3480364","PASSAIC COUNTY","34031","34","3","45 REINHARDT RD","WAYNE","NJ ","07470","","45 REINHARDT ROAD","WAYNE","NJ ","07470","","9736148585","1-Local school district","40.928300","-74.205100","313975","1st Grade","12th Grade","New Jersey","78"
"PASSAIC COUNTY VOCATIONAL SCHOOL DISTRICT","New Jersey","3412630","PASSAIC COUNTY","34031","34","1","45 REINHARDT RD","WAYNE","NJ ","07470","2210","45 REINHARDT ROAD","WAYNE","NJ ","07470","2210","9737906000","1-Local school district","40.928300","-74.205100","313995","9th Grade","12th Grade","New Jersey","3267"
"PASSAIC VALLEY REGIONAL HIGH SCHOOL DISTRICT #1","New Jersey","3412570","PASSAIC COUNTY","34031","34","1","170 EAST MAIN ST","LITTLE FALLS","NJ ","07424","1679","170 EAST  MAIN  STREET","LITTLE FALLS","NJ ","07424","1679","9738902500","1-Local school district","40.879000","-74.217000","313990","9th Grade","12th Grade","New Jersey","1368"
"PATERSON ARTS AND SCIENCE CHARTER SCHOOL","New Jersey","3400765","PASSAIC COUNTY","34031","34","1","151 EAST 33RD ST","PATERSON","NJ ","07514","","151 E 33RD ST","PATERSON","NJ ","07514","","8623361550","7-Charter school agency","40.918800","-74.141700","806096","Kindergarten","5th Grade","New Jersey","316"
"PATERSON CHARTER SCHOOL FOR SCIENCE AND TECHNOLOGY","New Jersey","3400087","PASSAIC COUNTY","34031","34","1","276 WABASH AVE","PATERSON","NJ ","07503","","764 11TH AVENUE","PATERSON","NJ ","07514","","9732470600","7-Charter school agency","40.894700","-74.149100","807503","Kindergarten","12th Grade","New Jersey","1055"
"PATERSON PUBLIC SCHOOLS","New Jersey","3412690","PASSAIC COUNTY","34031","34","48","90 DELAWARE AVE","PATERSON","NJ ","07503","1306","90 DELAWARE AVENUE","PATERSON","NJ ","07503","1306","9733211000","1-Local school district","40.893200","-74.153500","314010","Prekindergarten","12th Grade","New Jersey","24598"
"PAUL ROBESON CHARTER SCHOOL FOR THE HUMANITIES","New Jersey","3400723","MERCER COUNTY","34021","34","1","643 INDIANA AVE","TRENTON","NJ ","08638","3821","643 INDIANA AVE.","TRENTON","NJ ","08638","3821","6093947727","7-Charter school agency","40.237600","-74.750200","806025","4th Grade","8th Grade","New Jersey","366"
"PAULO FREIRE CHARTER SCHOOL","New Jersey","3400757","ESSEX COUNTY","34013","34","1","28 BURNET ST","NEWARK","NJ ","07102","","28 BURNET STREET","NEWARK","NJ ","07102","","9737339393","7-Charter school agency","40.745600","-74.173300","806090","9th Grade","10th Grade","New Jersey","125"
"PAULSBORO PUBLIC SCHOOLS","New Jersey","3412720","GLOUCESTER COUNTY","34015","34","3","662 NORTH DELAWARE ST","PAULSBORO","NJ ","08066","1020","662 N. DELAWARE STREET","PAULSBORO","NJ ","08066","1020","8564235515","1-Local school district","39.837400","-75.243900","154020","Prekindergarten","12th Grade","New Jersey","1171"
"PEMBERTON TOWNSHIP SCHOOLS","New Jersey","3412810","BURLINGTON COUNTY","34005","34","10","1 EGBERT ST","PEMBERTON","NJ ","08068","","1 EGBERT ST.","PEMBERTON","NJ ","08068","","6098938141","1-Local school district","39.975200","-74.679100","054050","Prekindergarten","12th Grade","New Jersey","5037"
"PENNS GROVE-CARNEYS POINT REGIONAL SCHOOL DISTRICT","New Jersey","3412840","SALEM COUNTY","34033","34","5","100 IONA AVE","PENNS GROVE","NJ ","08069","1369","100 IONA AVE","PENNS GROVE","NJ ","08069","1369","8562994250","1-Local school district","39.721100","-75.467500","334070","Prekindergarten","12th Grade","New Jersey","2366"
"PENNSAUKEN TOWNSHIP BOARD OF EDUCATION","New Jersey","3412870","CAMDEN COUNTY","34007","34","11","1695 HYLTON RD","PENNSAUKEN","NJ ","08110","1313","1695 HYLTON ROAD","PENNSAUKEN","NJ ","08110","1313","8566628505","1-Local school district","39.982900","-75.028300","074060","Prekindergarten","12th Grade","New Jersey","5121"
"PENNSVILLE PUBLIC SCHOOL DISTRICT","New Jersey","3409120","SALEM COUNTY","34033","34","5","30 CHURCH ST","PENNSVILLE","NJ ","08070","2199","30 CHURCH STREET","PENNSVILLE","NJ ","08070","2199","8565406200","1-Local school district","39.653100","-75.519500","334075","Prekindergarten","12th Grade","New Jersey","1759"
"PEOPLE'S PREPARATORY CHARTER SCHOOL","New Jersey","3400754","ESSEX COUNTY","34013","34","1","321 BERGEN ST","NEWARK","NJ ","07103","","321 BERGEN STREET","NEWARK","NJ ","07103","","9736221790","7-Charter school agency","40.734100","-74.195100","806057","9th Grade","11th Grade","New Jersey","273"
"PEQUANNOCK TOWNSHIP SCHOOL DISTRICT","New Jersey","3412900","MORRIS COUNTY","34027","34","5","538 NEWARK POMPTON TPKE.","POMPTON PLAINS","NJ ","07444","","538 NEWARK POMPTON TPKE.","POMPTON PLAINS","NJ ","07444","","9736166040","1-Local school district","40.965300","-74.295400","274080","Prekindergarten","12th Grade","New Jersey","2256"
"PERTH AMBOY PUBLIC SCHOOLS","New Jersey","3412930","MIDDLESEX COUNTY","34023","34","11","178 BARRACKS ST","PERTH AMBOY","NJ ","08861","3402","178 BARRACKS STREET","PERTH AMBOY","NJ ","08861","3402","7323766200","1-Local school district","40.512300","-74.268800","234090","Prekindergarten","12th Grade","New Jersey","9988"
"PHILLIP'S ACADEMY  CHARTER SCHOOL","New Jersey","3400764","ESSEX COUNTY","34013","34","1","342 CENTRAL AVE","NEWARK","NJ ","07103","","342 CENTRAL AVENUE","NEWARK","NJ ","07103","","9736240644","7-Charter school agency","40.746200","-74.186500","806094","Kindergarten","8th Grade","New Jersey","371"
